1513,457512212,45.0,Countess Mara Reversible Rugby Gingham To-Tie Bow Tie,28200,Countess Mara,http://bim.shopstyle.com/pim/3c/ca/3ccad3a89e6ebba152b7799d4f446195_best.jpg,Striped or gingham. Mix classic pattern with masterful skill courtesy of Countess Mara and their reversible silk bow ties. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara reversible bow tie</li> <li>Rugby stripe and gingham design</li> <li>To be tied</li> </ul>,Macy's,_striped,_silk,False
2576,462930231,45.0,Countess Mara Reversible Holiday Holly Woven Bow Tie,28200,Countess Mara,http://bim.shopstyle.com/pim/88/e3/88e3f1a629744b21ffe6807bc18d0c1d_best.jpg,Have a jolly ole holiday with a reversible bow tie by Countess Mara—strung up with distinguished stripes on one side and handsome holly on the other. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara reversible silk bow tie</li> <li>Stripe and holly design</li> <li>To be tied</li> </ul>,Macy's,_striped,_silk,False
2615,463919375,45.0,Countess Mara Satin Bar Stripe Bow Tie,28200,Countess Mara,http://bim.shopstyle.com/pim/db/a6/dba69edeef22a5315a4ffb523be819f6_best.jpg,Embrace your affinity for stripes with this silk bow tie from Countess Mara. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara stripe silk bow tie</li> <li>Pre-tied</li> </ul>,Macy's,_striped,_silk,False
2620,462935353,45.0,Countess Mara Holiday Red Rugby Bow Tie,28200,Countess Mara,http://bim.shopstyle.com/pim/96/09/96090e47646778c683a6653ced2f77d8_best.jpg,Give yourself a sporting good chance at handsome holiday attire with this rugby bow tie by Countess Mara. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Countess Mara rugby-stripe bow tie</li> <li>Pre-tied</li> </ul>,Macy's,_striped,unknown,False
2829,462482267,45.0,Paul Smith Tie,1795,Paul Smith,http://bim.shopstyle.com/pim/13/68/1368c636abf131ee28361c8f509cab83_best.jpg,Men's blue and multicolor Paul Smith silk necktie with paisley design and stripes throughout.,TheRealReal,_striped,_silk,False
2987,466137466,45.0,Gucci Tie,1242,Gucci,http://bim.shopstyle.com/pim/ed/d8/edd8c7fa99878d9b5b9da99a20613e21_best.jpg,"Men's yellow, blue and cream Gucci silk stripe print tie.",TheRealReal,_striped,_silk,False
2990,466137475,45.0,Gucci Tie,1242,Gucci,http://bim.shopstyle.com/pim/33/eb/33eb9c4a2f4300b1d570fcf6287096e1_best.jpg,"Men's lapis, blue and lavender Gucci silk striped tie.",TheRealReal,_striped,_silk,False
563,448525794,49.5,Alfani RED Multi-Stripe Skinny Tie,20,Alfani,http://bim.shopstyle.com/pim/28/38/283897c004c903c4d23339fc83db7824_best.jpg,Conquer office-ready suiting with this multi-stripe skinny tie from Alfani RED. <ul> <li>Silk</li> <li>Dry clean</li> <li>Imported</li> <li>Alfani RED stripe tie</li> <li>Skinny design</li> <li>2 1/4'' wide</li> </ul>,Macy's,_striped,unknown,False
1232,408960624,49.5,Ted Baker London Silk Bow Tie,2098,Ted Baker,http://bim.shopstyle.com/pim/64/e0/64e08a90fb77348fe8739ab17265bc56_best.jpg,Lustrous stripes pattern a sleek bow tie cut from pure silk. <ul> <li>Untied; adjustable.</li> <li>Silk; dry clean.</li> <li>By Ted Baker London; made in the USA.</li> <li>Men's Furnishings.</li> </ul>,Nordstrom,_striped,_silk,False
1235,457816457,49.5,Nordstrom Woven Silk Tie,427,Nordstrom,http://bim.shopstyle.com/pim/62/a6/62a669d856abbc9716c53a94257eb9a1_best.jpg,"Broad stripes touch up a textured tie cut from pure silk. <ul> <li>3 1/4"" width; 58"" length.</li> <li>100% silk.</li> <li>Dry clean.</li> <li>By Nordstrom; made in the USA.</li> <li>Men's Furnishings.</li> </ul>",Nordstrom,_striped,_silk,False
